Observer point at r[0]=1.262205e-01 AU
   time           vr          rho         temp           Bp          prs
4.469305e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.470231e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.471157e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.472083e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.473008e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.473934e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.474860e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.475786e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.476712e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.477638e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.478564e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.479490e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.480416e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.481342e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.482268e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.483193e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.484119e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.485045e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.485971e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.486897e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.487823e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.488749e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.489675e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.490601e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.491527e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.492452e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.493378e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.494304e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.495230e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.496156e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.497082e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.498008e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.498934e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.499860e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.500786e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.501712e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.502637e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.503563e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.504489e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.505415e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.506341e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.507267e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.508193e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.509119e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.510045e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.510971e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.511896e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.512822e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.513748e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.514674e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.515600e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.516526e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.517452e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.518378e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.519304e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.520230e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.521156e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.522081e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.523007e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.523933e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.524859e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.525785e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.526711e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.527637e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.528563e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.529489e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.530415e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.531340e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.532266e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.533192e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.534118e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.535044e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.535970e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.536896e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.537822e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.538748e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.539674e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.540600e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.541525e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.542451e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.543377e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.544303e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.545229e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.546155e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.547081e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.548007e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.548933e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.549859e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.550785e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.551710e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.552636e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.553562e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.554488e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.555414e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.556340e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.557266e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.558192e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.559118e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.560044e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.560969e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.561895e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.562821e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.563747e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.564673e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.565599e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.566525e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.567451e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.568377e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.569303e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.570229e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.571154e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.572080e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.573006e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.573932e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.574858e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.575784e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.576710e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.577636e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.578562e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.579488e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.580413e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.581339e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.582265e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.583191e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.584117e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.585043e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.585969e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.586895e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.587821e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.588747e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.589673e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.590598e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.591524e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.592450e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.593376e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.594302e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.595228e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.596154e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.597080e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.598006e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.598932e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.599857e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.600783e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.601709e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.602635e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.603561e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.604487e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.605413e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.606339e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.607265e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.608191e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.609117e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.610042e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.610968e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.611894e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.612820e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.613746e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.614672e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.615598e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.616524e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.617450e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.618376e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.619302e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.620227e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.621153e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.622079e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.623005e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.623931e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.624857e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.625783e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.626709e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.627635e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.628561e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.629486e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.630412e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.631338e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.632264e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.633190e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.634116e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.635042e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.635968e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.636894e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.637820e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.638746e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.639671e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.640597e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.641523e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.642449e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.643375e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.644301e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.645227e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.646153e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.647079e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.648005e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.648930e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.649856e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.650782e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.651708e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.652634e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.653560e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.654486e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.655412e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.656338e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.657264e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.658190e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.659115e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.660041e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.660967e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.661893e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.662819e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.663745e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.664671e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.665597e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.666523e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.667449e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.668374e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.669300e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.670226e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.671152e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.672078e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.673004e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.673930e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.674856e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.675782e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.676708e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.677634e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.678559e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.679485e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.680411e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.681337e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.682263e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.683189e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.684115e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.685041e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.685967e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.686893e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.687818e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.688744e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.689670e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.690596e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.691522e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.692448e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.693374e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.694300e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.695226e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.696152e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.697078e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.698003e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.698929e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.699855e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.700781e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.701707e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.702633e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.703559e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.704485e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.705411e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.706337e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.707263e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.708188e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.709114e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.710040e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.710966e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.711892e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.712818e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.713744e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.714670e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.715596e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.716522e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.717447e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.718373e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.719299e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.720225e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.721151e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.722077e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.723003e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.723929e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.724855e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.725781e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.726707e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.727632e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.728558e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.729484e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.730410e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.731336e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.732262e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.733188e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.734114e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.735040e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.735966e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
4.736891e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
