   time      tracer1      tracer2
6.321712e-03 9.480779e-01 4.361251e-01
6.322115e-03 9.483802e-01 4.362669e-01
6.322519e-03 9.486824e-01 4.364087e-01
6.322923e-03 9.489847e-01 4.365506e-01
6.323326e-03 9.492869e-01 4.366925e-01
6.323730e-03 9.495892e-01 4.368344e-01
6.324134e-03 9.498914e-01 4.369763e-01
6.324538e-03 9.501937e-01 4.371182e-01
6.324941e-03 9.504959e-01 4.372602e-01
6.325345e-03 9.507981e-01 4.374022e-01
6.325749e-03 9.511004e-01 4.375442e-01
6.326153e-03 9.514026e-01 4.376863e-01
6.326557e-03 9.517048e-01 4.378284e-01
6.326961e-03 9.520071e-01 4.379704e-01
6.327365e-03 9.523093e-01 4.381126e-01
6.327769e-03 9.526115e-01 4.382547e-01
6.328173e-03 9.529137e-01 4.383969e-01
6.328578e-03 9.532160e-01 4.385391e-01
6.328982e-03 9.535182e-01 4.386813e-01
6.329386e-03 9.538204e-01 4.388235e-01
6.329790e-03 9.541226e-01 4.389658e-01
6.330195e-03 9.544248e-01 4.391080e-01
6.330599e-03 9.547270e-01 4.392503e-01
6.331003e-03 9.550292e-01 4.393927e-01
6.331408e-03 9.553315e-01 4.395350e-01
6.331812e-03 9.556337e-01 4.396774e-01
6.332217e-03 9.559359e-01 4.398198e-01
6.332621e-03 9.562381e-01 4.399622e-01
6.333026e-03 9.565403e-01 4.401046e-01
6.333431e-03 9.568424e-01 4.402471e-01
6.333835e-03 9.571446e-01 4.403896e-01
6.334240e-03 9.574468e-01 4.405321e-01
6.334645e-03 9.577490e-01 4.406746e-01
6.335050e-03 9.580512e-01 4.408172e-01
6.335454e-03 9.583534e-01 4.409598e-01
6.335859e-03 9.586556e-01 4.411024e-01
6.336264e-03 9.589577e-01 4.412450e-01
6.336669e-03 9.592599e-01 4.413877e-01
6.337074e-03 9.595621e-01 4.415304e-01
6.337479e-03 9.598643e-01 4.416731e-01
6.337884e-03 9.601665e-01 4.418158e-01
6.338289e-03 9.604686e-01 4.419585e-01
6.338694e-03 9.607708e-01 4.421013e-01
6.339099e-03 9.610730e-01 4.422441e-01
6.339505e-03 9.613751e-01 4.423869e-01
6.339910e-03 9.616773e-01 4.425297e-01
6.340315e-03 9.619795e-01 4.426726e-01
6.340720e-03 9.622816e-01 4.428155e-01
6.341126e-03 9.625838e-01 4.429584e-01
6.341531e-03 9.628859e-01 4.431013e-01
6.341937e-03 9.631881e-01 4.432443e-01
6.342342e-03 9.634902e-01 4.433873e-01
6.342748e-03 9.637924e-01 4.435303e-01
6.343153e-03 9.640945e-01 4.436733e-01
6.343559e-03 9.643967e-01 4.438163e-01
6.343964e-03 9.646988e-01 4.439594e-01
6.344370e-03 9.650009e-01 4.441025e-01
6.344776e-03 9.653031e-01 4.442456e-01
6.345181e-03 9.656052e-01 4.443887e-01
6.345587e-03 9.659074e-01 4.445319e-01
6.345993e-03 9.662095e-01 4.446751e-01
6.346399e-03 9.665116e-01 4.448183e-01
6.346805e-03 9.668137e-01 4.449615e-01
6.347211e-03 9.671159e-01 4.451048e-01
6.347617e-03 9.674180e-01 4.452480e-01
6.348023e-03 9.677201e-01 4.453913e-01
6.348429e-03 9.680222e-01 4.455347e-01
6.348835e-03 9.683244e-01 4.456780e-01
6.349241e-03 9.686265e-01 4.458214e-01
6.349647e-03 9.689286e-01 4.459648e-01
6.350053e-03 9.692307e-01 4.461082e-01
6.350459e-03 9.695328e-01 4.462516e-01
6.350866e-03 9.698349e-01 4.463951e-01
6.351272e-03 9.701370e-01 4.465386e-01
6.351678e-03 9.704392e-01 4.466821e-01
6.352085e-03 9.707413e-01 4.468256e-01
6.352491e-03 9.710434e-01 4.469691e-01
6.352897e-03 9.713455e-01 4.471127e-01
6.353304e-03 9.716476e-01 4.472563e-01
6.353711e-03 9.719497e-01 4.473999e-01
6.354117e-03 9.722518e-01 4.475436e-01
6.354524e-03 9.725538e-01 4.476872e-01
6.354930e-03 9.728559e-01 4.478309e-01
6.355337e-03 9.731580e-01 4.479746e-01
6.355744e-03 9.734601e-01 4.481184e-01
6.356150e-03 9.737622e-01 4.482621e-01
6.356557e-03 9.740643e-01 4.484059e-01
6.356964e-03 9.743664e-01 4.485497e-01
6.357371e-03 9.746684e-01 4.486935e-01
6.357778e-03 9.749705e-01 4.488374e-01
6.358185e-03 9.752726e-01 4.489812e-01
6.358592e-03 9.755747e-01 4.491251e-01
6.358999e-03 9.758767e-01 4.492690e-01
6.359406e-03 9.761788e-01 4.494130e-01
6.359813e-03 9.764809e-01 4.495569e-01
6.360220e-03 9.767829e-01 4.497009e-01
6.360627e-03 9.770850e-01 4.498449e-01
6.361034e-03 9.773871e-01 4.499890e-01
6.361442e-03 9.776891e-01 4.501330e-01
6.361849e-03 9.779912e-01 4.502771e-01
6.362256e-03 9.782932e-01 4.504212e-01
6.362664e-03 9.785953e-01 4.505653e-01
6.363071e-03 9.788974e-01 4.507094e-01
6.363478e-03 9.791994e-01 4.508536e-01
6.363886e-03 9.795015e-01 4.509978e-01
6.364293e-03 9.798035e-01 4.511420e-01
6.364701e-03 9.801056e-01 4.512862e-01
6.365108e-03 9.804076e-01 4.514305e-01
6.365516e-03 9.807096e-01 4.515747e-01
6.365924e-03 9.810117e-01 4.517190e-01
6.366331e-03 9.813137e-01 4.518634e-01
6.366739e-03 9.816157e-01 4.520077e-01
6.367147e-03 9.819178e-01 4.521521e-01
6.367555e-03 9.822198e-01 4.522965e-01
6.367962e-03 9.825218e-01 4.524409e-01
6.368370e-03 9.828239e-01 4.525853e-01
6.368778e-03 9.831259e-01 4.527298e-01
6.369186e-03 9.834279e-01 4.528742e-01
6.369594e-03 9.837299e-01 4.530187e-01
6.370002e-03 9.840320e-01 4.531633e-01
6.370410e-03 9.843340e-01 4.533078e-01
6.370818e-03 9.846360e-01 4.534524e-01
6.371226e-03 9.849380e-01 4.535970e-01
6.371635e-03 9.852400e-01 4.537416e-01
6.372043e-03 9.855421e-01 4.538862e-01
6.372451e-03 9.858441e-01 4.540309e-01
6.372859e-03 9.861461e-01 4.541755e-01
6.373268e-03 9.864481e-01 4.543202e-01
6.373676e-03 9.867501e-01 4.544650e-01
6.374084e-03 9.870521e-01 4.546097e-01
6.374493e-03 9.873541e-01 4.547545e-01
6.374901e-03 9.876561e-01 4.548993e-01
6.375310e-03 9.879581e-01 4.550441e-01
6.375718e-03 9.882601e-01 4.551889e-01
6.376127e-03 9.885621e-01 4.553338e-01
6.376536e-03 9.888641e-01 4.554787e-01
6.376944e-03 9.891661e-01 4.556236e-01
6.377353e-03 9.894681e-01 4.557685e-01
6.377762e-03 9.897701e-01 4.559134e-01
6.378170e-03 9.900720e-01 4.560584e-01
6.378579e-03 9.903740e-01 4.562034e-01
6.378988e-03 9.906760e-01 4.563484e-01
6.379397e-03 9.909780e-01 4.564934e-01
6.379806e-03 9.912800e-01 4.566385e-01
6.380215e-03 9.915819e-01 4.567836e-01
6.380624e-03 9.918839e-01 4.569287e-01
6.381033e-03 9.921859e-01 4.570738e-01
6.381442e-03 9.924879e-01 4.572190e-01
6.381851e-03 9.927898e-01 4.573641e-01
6.382260e-03 9.930918e-01 4.575093e-01
6.382669e-03 9.933938e-01 4.576545e-01
6.383079e-03 9.936958e-01 4.577998e-01
6.383488e-03 9.939977e-01 4.579450e-01
6.383897e-03 9.942997e-01 4.580903e-01
6.384306e-03 9.946016e-01 4.582356e-01
6.384716e-03 9.949036e-01 4.583809e-01
6.385125e-03 9.952056e-01 4.585263e-01
6.385535e-03 9.955075e-01 4.586716e-01
6.385944e-03 9.958095e-01 4.588170e-01
6.386354e-03 9.961114e-01 4.589625e-01
6.386763e-03 9.964134e-01 4.591079e-01
6.387173e-03 9.967153e-01 4.592533e-01
6.387582e-03 9.970173e-01 4.593988e-01
6.387992e-03 9.973192e-01 4.595443e-01
6.388402e-03 9.976212e-01 4.596898e-01
6.388811e-03 9.979231e-01 4.598354e-01
6.389221e-03 9.982250e-01 4.599810e-01
6.389631e-03 9.985270e-01 4.601265e-01
6.390041e-03 9.988289e-01 4.602722e-01
6.390451e-03 9.991309e-01 4.604178e-01
6.390861e-03 9.994328e-01 4.605634e-01
6.391270e-03 9.997347e-01 4.607091e-01
6.391680e-03 1.000037e+00 4.608548e-01
6.392090e-03 1.000339e+00 4.610005e-01
6.392501e-03 1.000641e+00 4.611463e-01
6.392911e-03 1.000942e+00 4.612921e-01
6.393321e-03 1.001244e+00 4.614378e-01
6.393731e-03 1.001546e+00 4.615837e-01
6.394141e-03 1.001848e+00 4.617295e-01
6.394551e-03 1.002150e+00 4.618753e-01
6.394962e-03 1.002452e+00 4.620212e-01
6.395372e-03 1.002754e+00 4.621671e-01
6.395782e-03 1.003056e+00 4.623130e-01
6.396193e-03 1.003358e+00 4.624590e-01
6.396603e-03 1.003660e+00 4.626049e-01
6.397014e-03 1.003962e+00 4.627509e-01
6.397424e-03 1.004264e+00 4.628969e-01
6.397835e-03 1.004565e+00 4.630430e-01
6.398245e-03 1.004867e+00 4.631890e-01
6.398656e-03 1.005169e+00 4.633351e-01
6.399067e-03 1.005471e+00 4.634812e-01
6.399477e-03 1.005773e+00 4.636273e-01
6.399888e-03 1.006075e+00 4.637734e-01
6.400299e-03 1.006377e+00 4.639196e-01
6.400709e-03 1.006679e+00 4.640658e-01
6.401120e-03 1.006981e+00 4.642120e-01
6.401531e-03 1.007283e+00 4.643582e-01
6.401942e-03 1.007584e+00 4.645045e-01
6.402353e-03 1.007886e+00 4.646507e-01
6.402764e-03 1.008188e+00 4.647970e-01
6.403175e-03 1.008490e+00 4.649433e-01
6.403586e-03 1.008792e+00 4.650897e-01
6.403997e-03 1.009094e+00 4.652360e-01
6.404408e-03 1.009396e+00 4.653824e-01
6.404819e-03 1.009698e+00 4.655288e-01
6.405231e-03 1.009999e+00 4.656752e-01
6.405642e-03 1.010301e+00 4.658217e-01
6.406053e-03 1.010603e+00 4.659681e-01
6.406464e-03 1.010905e+00 4.661146e-01
6.406876e-03 1.011207e+00 4.662611e-01
6.407287e-03 1.011509e+00 4.664077e-01
6.407699e-03 1.011811e+00 4.665542e-01
6.408110e-03 1.012113e+00 4.667008e-01
6.408521e-03 1.012414e+00 4.668474e-01
6.408933e-03 1.012716e+00 4.669940e-01
6.409345e-03 1.013018e+00 4.671407e-01
6.409756e-03 1.013320e+00 4.672873e-01
6.410168e-03 1.013622e+00 4.674340e-01
6.410579e-03 1.013924e+00 4.675807e-01
6.410991e-03 1.014226e+00 4.677274e-01
6.411403e-03 1.014527e+00 4.678742e-01
6.411815e-03 1.014829e+00 4.680209e-01
6.412227e-03 1.015131e+00 4.681677e-01
6.412638e-03 1.015433e+00 4.683146e-01
6.413050e-03 1.015735e+00 4.684614e-01
6.413462e-03 1.016037e+00 4.686082e-01
6.413874e-03 1.016339e+00 4.687551e-01
6.414286e-03 1.016640e+00 4.689020e-01
6.414698e-03 1.016942e+00 4.690490e-01
6.415110e-03 1.017244e+00 4.691959e-01
6.415522e-03 1.017546e+00 4.693429e-01
6.415934e-03 1.017848e+00 4.694899e-01
6.416347e-03 1.018150e+00 4.696369e-01
6.416759e-03 1.018451e+00 4.697839e-01
6.417171e-03 1.018753e+00 4.699310e-01
6.417583e-03 1.019055e+00 4.700780e-01
6.417996e-03 1.019357e+00 4.702251e-01
6.418408e-03 1.019659e+00 4.703722e-01
6.418821e-03 1.019961e+00 4.705194e-01
6.419233e-03 1.020262e+00 4.706665e-01
6.419645e-03 1.020564e+00 4.708137e-01
6.420058e-03 1.020866e+00 4.709609e-01
6.420470e-03 1.021168e+00 4.711082e-01
6.420883e-03 1.021470e+00 4.712554e-01
6.421296e-03 1.021771e+00 4.714027e-01
6.421708e-03 1.022073e+00 4.715500e-01
6.422121e-03 1.022375e+00 4.716973e-01
6.422534e-03 1.022677e+00 4.718446e-01
6.422946e-03 1.022979e+00 4.719920e-01
6.423359e-03 1.023281e+00 4.721393e-01
6.423772e-03 1.023582e+00 4.722867e-01
6.424185e-03 1.023884e+00 4.724342e-01
6.424598e-03 1.024186e+00 4.725816e-01
6.425011e-03 1.024488e+00 4.727291e-01
6.425424e-03 1.024790e+00 4.728765e-01
6.425837e-03 1.025091e+00 4.730241e-01
6.426250e-03 1.025393e+00 4.731716e-01
6.426663e-03 1.025695e+00 4.733191e-01
6.427076e-03 1.025997e+00 4.734667e-01
6.427489e-03 1.026299e+00 4.736143e-01
6.427902e-03 1.026600e+00 4.737619e-01
6.428316e-03 1.026902e+00 4.739096e-01
6.428729e-03 1.027204e+00 4.740572e-01
6.429142e-03 1.027506e+00 4.742049e-01
6.429555e-03 1.027808e+00 4.743526e-01
6.429969e-03 1.028109e+00 4.745003e-01
6.430382e-03 1.028411e+00 4.746481e-01
6.430796e-03 1.028713e+00 4.747958e-01
6.431209e-03 1.029015e+00 4.749436e-01
6.431623e-03 1.029316e+00 4.750914e-01
6.432036e-03 1.029618e+00 4.752392e-01
6.432450e-03 1.029920e+00 4.753871e-01
6.432863e-03 1.030222e+00 4.755350e-01
6.433277e-03 1.030524e+00 4.756829e-01
6.433691e-03 1.030825e+00 4.758308e-01
6.434105e-03 1.031127e+00 4.759787e-01
6.434518e-03 1.031429e+00 4.761267e-01
6.434932e-03 1.031731e+00 4.762747e-01
6.435346e-03 1.032033e+00 4.764227e-01
6.435760e-03 1.032334e+00 4.765708e-01
6.436174e-03 1.032636e+00 4.767188e-01
6.436588e-03 1.032938e+00 4.768669e-01
6.437002e-03 1.033240e+00 4.770151e-01
6.437416e-03 1.033542e+00 4.771632e-01
6.437830e-03 1.033844e+00 4.773114e-01
6.438245e-03 1.034146e+00 4.774596e-01
6.438659e-03 1.034447e+00 4.776079e-01
6.439073e-03 1.034749e+00 4.777562e-01
6.439488e-03 1.035051e+00 4.779045e-01
6.439902e-03 1.035353e+00 4.780528e-01
6.440317e-03 1.035655e+00 4.782012e-01
6.440732e-03 1.035958e+00 4.783497e-01
6.441147e-03 1.036260e+00 4.784983e-01
6.441562e-03 1.036562e+00 4.786469e-01
6.441977e-03 1.036865e+00 4.787956e-01
6.442392e-03 1.037167e+00 4.789444e-01
6.442808e-03 1.037470e+00 4.790933e-01
6.443224e-03 1.037773e+00 4.792422e-01
6.443640e-03 1.038076e+00 4.793912e-01
6.444056e-03 1.038379e+00 4.795402e-01
6.444472e-03 1.038682e+00 4.796893e-01
6.444889e-03 1.038985e+00 4.798385e-01
6.445305e-03 1.039288e+00 4.799877e-01
6.445722e-03 1.039591e+00 4.801370e-01
6.446139e-03 1.039894e+00 4.802863e-01
6.446556e-03 1.040198e+00 4.804358e-01
6.446973e-03 1.040501e+00 4.805852e-01
6.447390e-03 1.040805e+00 4.807348e-01
6.447808e-03 1.041109e+00 4.808843e-01
6.448225e-03 1.041412e+00 4.810340e-01
6.448643e-03 1.041716e+00 4.811837e-01
6.449061e-03 1.042020e+00 4.813335e-01
6.449479e-03 1.042324e+00 4.814833e-01
6.449897e-03 1.042628e+00 4.816332e-01
6.450315e-03 1.042932e+00 4.817832e-01
6.450734e-03 1.043236e+00 4.819332e-01
6.451153e-03 1.043541e+00 4.820833e-01
6.451571e-03 1.043845e+00 4.822335e-01
6.451990e-03 1.044149e+00 4.823837e-01
6.452409e-03 1.044454e+00 4.825340e-01
6.452829e-03 1.044759e+00 4.826843e-01
6.453248e-03 1.045063e+00 4.828347e-01
6.453667e-03 1.045368e+00 4.829851e-01
6.454087e-03 1.045673e+00 4.831357e-01
6.454507e-03 1.045978e+00 4.832863e-01
6.454927e-03 1.046283e+00 4.834369e-01
6.455347e-03 1.046588e+00 4.835876e-01
6.455767e-03 1.046893e+00 4.837384e-01
6.456188e-03 1.047198e+00 4.838892e-01
6.456608e-03 1.047504e+00 4.840401e-01
6.457029e-03 1.047809e+00 4.841911e-01
6.457450e-03 1.048115e+00 4.843421e-01
6.457871e-03 1.048420e+00 4.844932e-01
6.458292e-03 1.048726e+00 4.846443e-01
6.458713e-03 1.049032e+00 4.847955e-01
6.459135e-03 1.049337e+00 4.849468e-01
6.459557e-03 1.049643e+00 4.850982e-01
6.459978e-03 1.049949e+00 4.852496e-01
6.460400e-03 1.050255e+00 4.854010e-01
6.460822e-03 1.050562e+00 4.855525e-01
6.461245e-03 1.050868e+00 4.857041e-01
6.461667e-03 1.051174e+00 4.858558e-01
6.462089e-03 1.051481e+00 4.860075e-01
6.462512e-03 1.051787e+00 4.861593e-01
6.462935e-03 1.052094e+00 4.863111e-01
6.463358e-03 1.052400e+00 4.864630e-01
6.463781e-03 1.052707e+00 4.866150e-01
6.464204e-03 1.053014e+00 4.867670e-01
6.464628e-03 1.053321e+00 4.869191e-01
6.465051e-03 1.053628e+00 4.870713e-01
6.465475e-03 1.053935e+00 4.872235e-01
6.465899e-03 1.054242e+00 4.873758e-01
6.466323e-03 1.054549e+00 4.875281e-01
6.466747e-03 1.054856e+00 4.876805e-01
6.467172e-03 1.055164e+00 4.878330e-01
6.467596e-03 1.055471e+00 4.879855e-01
6.468021e-03 1.055779e+00 4.881381e-01
6.468446e-03 1.056086e+00 4.882908e-01
6.468871e-03 1.056394e+00 4.884435e-01
6.469296e-03 1.056702e+00 4.885963e-01
6.469721e-03 1.057010e+00 4.887492e-01
6.470146e-03 1.057318e+00 4.889021e-01
6.470572e-03 1.057626e+00 4.890551e-01
6.470998e-03 1.057934e+00 4.892082e-01
6.471424e-03 1.058242e+00 4.893613e-01
6.471850e-03 1.058551e+00 4.895144e-01
6.472276e-03 1.058859e+00 4.896677e-01
6.472702e-03 1.059167e+00 4.898210e-01
6.473129e-03 1.059476e+00 4.899744e-01
6.473555e-03 1.059785e+00 4.901278e-01
6.473982e-03 1.060093e+00 4.902813e-01
6.474409e-03 1.060402e+00 4.904349e-01
6.474836e-03 1.060711e+00 4.905885e-01
6.475263e-03 1.061020e+00 4.907422e-01
6.475691e-03 1.061329e+00 4.908959e-01
6.476118e-03 1.061638e+00 4.910498e-01
6.476546e-03 1.061947e+00 4.912036e-01
6.476974e-03 1.062257e+00 4.913576e-01
6.477402e-03 1.062566e+00 4.915116e-01
6.477830e-03 1.062876e+00 4.916657e-01
6.478258e-03 1.063185e+00 4.918198e-01
6.478687e-03 1.063495e+00 4.919740e-01
6.479116e-03 1.063804e+00 4.921283e-01
6.479544e-03 1.064114e+00 4.922827e-01
6.479973e-03 1.064424e+00 4.924371e-01
6.480403e-03 1.064734e+00 4.925915e-01
6.480832e-03 1.065044e+00 4.927461e-01
6.481261e-03 1.065354e+00 4.929007e-01
6.481691e-03 1.065665e+00 4.930553e-01
6.482121e-03 1.065975e+00 4.932101e-01
6.482551e-03 1.066285e+00 4.933649e-01
6.482981e-03 1.066596e+00 4.935197e-01
6.483411e-03 1.066906e+00 4.936746e-01
6.483841e-03 1.067217e+00 4.938296e-01
6.484272e-03 1.067528e+00 4.939847e-01
6.484702e-03 1.067839e+00 4.941398e-01
6.485133e-03 1.068150e+00 4.942950e-01
6.485564e-03 1.068461e+00 4.944503e-01
6.485995e-03 1.068772e+00 4.946056e-01
6.486427e-03 1.069083e+00 4.947610e-01
6.486858e-03 1.069394e+00 4.949164e-01
6.487290e-03 1.069705e+00 4.950719e-01
6.487722e-03 1.070017e+00 4.952275e-01
6.488154e-03 1.070328e+00 4.953832e-01
6.488586e-03 1.070640e+00 4.955389e-01
6.489018e-03 1.070952e+00 4.956946e-01
6.489450e-03 1.071263e+00 4.958505e-01
6.489883e-03 1.071575e+00 4.960064e-01
6.490316e-03 1.071887e+00 4.961624e-01
6.490749e-03 1.072199e+00 4.963184e-01
6.491182e-03 1.072511e+00 4.964745e-01
6.491615e-03 1.072823e+00 4.966307e-01
6.492048e-03 1.073136e+00 4.967870e-01
6.492482e-03 1.073448e+00 4.969433e-01
6.492915e-03 1.073761e+00 4.970996e-01
6.493349e-03 1.074073e+00 4.972561e-01
6.493783e-03 1.074386e+00 4.974126e-01
6.494217e-03 1.074699e+00 4.975692e-01
6.494652e-03 1.075011e+00 4.977258e-01
6.495086e-03 1.075324e+00 4.978825e-01
6.495521e-03 1.075637e+00 4.980393e-01
6.495956e-03 1.075950e+00 4.981961e-01
6.496391e-03 1.076263e+00 4.983530e-01
6.496826e-03 1.076577e+00 4.985100e-01
6.497261e-03 1.076890e+00 4.986671e-01
6.497696e-03 1.077203e+00 4.988242e-01
6.498132e-03 1.077517e+00 4.989813e-01
6.498568e-03 1.077831e+00 4.991386e-01
6.499004e-03 1.078144e+00 4.992959e-01
6.499440e-03 1.078458e+00 4.994533e-01
6.499876e-03 1.078772e+00 4.996107e-01
6.500312e-03 1.079086e+00 4.997682e-01
6.500749e-03 1.079400e+00 4.999258e-01
6.501186e-03 1.079714e+00 5.000835e-01
6.501623e-03 1.080028e+00 5.002412e-01
6.502060e-03 1.080342e+00 5.003990e-01
6.502497e-03 1.080657e+00 5.005568e-01
6.502934e-03 1.080971e+00 5.007147e-01
6.503372e-03 1.081286e+00 5.008727e-01
6.503810e-03 1.081600e+00 5.010308e-01
6.504247e-03 1.081915e+00 5.011889e-01
6.504685e-03 1.082230e+00 5.013471e-01
6.505124e-03 1.082545e+00 5.015053e-01
6.505562e-03 1.082860e+00 5.016637e-01
6.506001e-03 1.083175e+00 5.018221e-01
6.506439e-03 1.083490e+00 5.019805e-01
6.506878e-03 1.083806e+00 5.021390e-01
6.507317e-03 1.084121e+00 5.022976e-01
6.507756e-03 1.084436e+00 5.024563e-01
6.508196e-03 1.084752e+00 5.026150e-01
6.508635e-03 1.085067e+00 5.027738e-01
6.509075e-03 1.085383e+00 5.029327e-01
6.509515e-03 1.085699e+00 5.030917e-01
6.509955e-03 1.086015e+00 5.032507e-01
6.510395e-03 1.086331e+00 5.034097e-01
6.510835e-03 1.086647e+00 5.035689e-01
6.511275e-03 1.086963e+00 5.037281e-01
6.511716e-03 1.087279e+00 5.038874e-01
6.512157e-03 1.087596e+00 5.040467e-01
6.512598e-03 1.087912e+00 5.042062e-01
6.513039e-03 1.088229e+00 5.043656e-01
6.513480e-03 1.088545e+00 5.045252e-01
6.513922e-03 1.088862e+00 5.046848e-01
6.514363e-03 1.089179e+00 5.048445e-01
6.514805e-03 1.089496e+00 5.050043e-01
6.515247e-03 1.089813e+00 5.051641e-01
6.515689e-03 1.090130e+00 5.053240e-01
6.516132e-03 1.090447e+00 5.054840e-01
6.516574e-03 1.090764e+00 5.056441e-01
6.517017e-03 1.091082e+00 5.058042e-01
6.517460e-03 1.091399e+00 5.059644e-01
6.517903e-03 1.091717e+00 5.061246e-01
6.518346e-03 1.092034e+00 5.062849e-01
6.518789e-03 1.092352e+00 5.064453e-01
6.519232e-03 1.092670e+00 5.066058e-01
6.519676e-03 1.092988e+00 5.067663e-01
6.520120e-03 1.093306e+00 5.069269e-01
6.520564e-03 1.093624e+00 5.070876e-01
6.521008e-03 1.093942e+00 5.072483e-01
6.521452e-03 1.094260e+00 5.074092e-01
6.521897e-03 1.094578e+00 5.075700e-01
6.522341e-03 1.094897e+00 5.077310e-01
6.522786e-03 1.095215e+00 5.078920e-01
6.523231e-03 1.095534e+00 5.080531e-01
6.523676e-03 1.095853e+00 5.082143e-01
6.524122e-03 1.096172e+00 5.083755e-01
6.524567e-03 1.096490e+00 5.085368e-01
6.525013e-03 1.096809e+00 5.086982e-01
6.525459e-03 1.097129e+00 5.088596e-01
6.525905e-03 1.097448e+00 5.090212e-01
6.526351e-03 1.097767e+00 5.091827e-01
6.526797e-03 1.098086e+00 5.093444e-01
6.527244e-03 1.098406e+00 5.095061e-01
6.527690e-03 1.098725e+00 5.096679e-01
6.528137e-03 1.099045e+00 5.098298e-01
6.528584e-03 1.099365e+00 5.099918e-01
6.529032e-03 1.099685e+00 5.101538e-01
6.529479e-03 1.100005e+00 5.103159e-01
6.529926e-03 1.100325e+00 5.104780e-01
6.530374e-03 1.100645e+00 5.106403e-01
6.530822e-03 1.100965e+00 5.108026e-01
6.531270e-03 1.101285e+00 5.109649e-01
6.531718e-03 1.101606e+00 5.111274e-01
6.532167e-03 1.101926e+00 5.112899e-01
6.532615e-03 1.102247e+00 5.114525e-01
6.533064e-03 1.102568e+00 5.116152e-01
6.533513e-03 1.102888e+00 5.117779e-01
6.533962e-03 1.103209e+00 5.119407e-01
6.534411e-03 1.103530e+00 5.121036e-01
6.534861e-03 1.103851e+00 5.122665e-01
6.535310e-03 1.104172e+00 5.124296e-01
6.535760e-03 1.104494e+00 5.125927e-01
6.536210e-03 1.104815e+00 5.127558e-01
6.536660e-03 1.105137e+00 5.129191e-01
6.537111e-03 1.105458e+00 5.130824e-01
6.537561e-03 1.105780e+00 5.132458e-01
6.538012e-03 1.106102e+00 5.134092e-01
6.538463e-03 1.106423e+00 5.135728e-01
6.538914e-03 1.106745e+00 5.137364e-01
6.539365e-03 1.107067e+00 5.139001e-01
6.539816e-03 1.107390e+00 5.140638e-01
6.540268e-03 1.107712e+00 5.142276e-01
6.540719e-03 1.108034e+00 5.143916e-01
6.541171e-03 1.108357e+00 5.145555e-01
6.541623e-03 1.108679e+00 5.147196e-01
6.542076e-03 1.109002e+00 5.148837e-01
6.542528e-03 1.109324e+00 5.150479e-01
6.542981e-03 1.109647e+00 5.152122e-01
6.543433e-03 1.109970e+00 5.153765e-01
6.543886e-03 1.110293e+00 5.155409e-01
6.544340e-03 1.110616e+00 5.157054e-01
6.544793e-03 1.110940e+00 5.158700e-01
6.545246e-03 1.111263e+00 5.160346e-01
6.545700e-03 1.111586e+00 5.161994e-01
6.546154e-03 1.111910e+00 5.163642e-01
6.546608e-03 1.112233e+00 5.165290e-01
6.547062e-03 1.112557e+00 5.166940e-01
6.547517e-03 1.112881e+00 5.168590e-01
6.547971e-03 1.113205e+00 5.170241e-01
6.548426e-03 1.113529e+00 5.171892e-01
6.548881e-03 1.113853e+00 5.173545e-01
6.549336e-03 1.114177e+00 5.175198e-01
6.549791e-03 1.114502e+00 5.176852e-01
6.550247e-03 1.114826e+00 5.178506e-01
6.550702e-03 1.115150e+00 5.180162e-01
6.551158e-03 1.115475e+00 5.181818e-01
6.551614e-03 1.115800e+00 5.183475e-01
6.552070e-03 1.116125e+00 5.185133e-01
6.552527e-03 1.116450e+00 5.186791e-01
6.552983e-03 1.116775e+00 5.188450e-01
6.553440e-03 1.117100e+00 5.190110e-01
6.553897e-03 1.117425e+00 5.191771e-01
6.554354e-03 1.117750e+00 5.193432e-01
6.554812e-03 1.118076e+00 5.195095e-01
6.555269e-03 1.118401e+00 5.196758e-01
6.555727e-03 1.118727e+00 5.198421e-01
6.556185e-03 1.119053e+00 5.200086e-01
6.556643e-03 1.119378e+00 5.201751e-01
6.557101e-03 1.119704e+00 5.203417e-01
6.557559e-03 1.120030e+00 5.205084e-01
6.558018e-03 1.120356e+00 5.206752e-01
6.558477e-03 1.120683e+00 5.208420e-01
6.558935e-03 1.121009e+00 5.210089e-01
6.559395e-03 1.121336e+00 5.211759e-01
6.559854e-03 1.121662e+00 5.213429e-01
6.560313e-03 1.121989e+00 5.215101e-01
6.560773e-03 1.122315e+00 5.216773e-01
6.561233e-03 1.122642e+00 5.218446e-01
6.561693e-03 1.122969e+00 5.220120e-01
6.562153e-03 1.123296e+00 5.221794e-01
6.562614e-03 1.123623e+00 5.223469e-01
6.563074e-03 1.123951e+00 5.225145e-01
6.563535e-03 1.124278e+00 5.226822e-01
6.563996e-03 1.124606e+00 5.228500e-01
6.564457e-03 1.124933e+00 5.230178e-01
6.564919e-03 1.125261e+00 5.231857e-01
6.565380e-03 1.125589e+00 5.233537e-01
6.565842e-03 1.125916e+00 5.235217e-01
6.566304e-03 1.126244e+00 5.236899e-01
6.566766e-03 1.126573e+00 5.238581e-01
6.567228e-03 1.126901e+00 5.240264e-01
6.567691e-03 1.127229e+00 5.241948e-01
